time@s;hal.CNT_diag2_pc@%;ap.temp_PCB@C;ap.temp_EXT@C;pm.vsi_DC@%;pm.lu_iD@A;pm.lu_iQ@A;pm.lu_wS_kmh@km/h;pm.lu_mq_load@Nm;pm.const_fb_U@V;pm.watt_drain_wA@A;pm.watt_consumed_Wh@Wh;pm.watt_reverted_Wh@Wh;pm.kalman_bias_Q@V;pm.watt_drain_wP@W;pm.watt_traveled_km@km;pm.watt_fuel_gauge@%;
9.1527;18.5;43.2;35.6;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.2028;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.2528;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.3028;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.3528;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.4028;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.4528;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.5029;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.5529;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.6029;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.6529;18.6;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.7029;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.7529;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.8029;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.8530;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.9030;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
9.9530;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.0030;18.5;43.2;35.6;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.0530;18.5;43.2;35.6;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.1030;18.5;43.2;35.6;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.1530;18.5;43.2;35.6;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.2031;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.2531;18.6;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.3031;20.9;43.2;35.6;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.3531;20.9;43.2;35.6;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.4031;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.4531;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.5032;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.5532;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.6032;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.6532;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.7032;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.7532;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.8032;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.8533;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.9033;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
10.9533;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.0033;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.0533;18.6;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.1033;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.1533;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.2034;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.2534;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.3034;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.3534;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.4034;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.4534;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.5034;18.5;43.2;36.3;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.5535;18.5;43.2;36.3;1.03;0.469;0.060;-0.0;0.000;49.007;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.6035;18.5;43.2;36.3;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.6535;18.5;43.2;36.3;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.7035;18.5;43.2;36.3;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.7535;18.5;43.2;36.3;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.8035;18.5;43.2;36.3;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.8536;18.5;43.2;36.3;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.9036;18.5;43.2;36.3;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
11.9536;18.5;43.2;36.3;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.0036;18.6;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.0536;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.1036;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.1536;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.2037;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.2537;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.3037;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.3537;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.4037;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.4537;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.5038;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.5538;18.5;43.2;36.2;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.6038;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.6538;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.7038;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.7538;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.8038;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.8539;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.9039;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.007;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
12.9539;18.6;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.0039;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.0539;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.1039;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.1539;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.2040;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.2540;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.3040;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.3540;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.4040;18.8;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.4540;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.5040;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.5541;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;48.985;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.6041;21.3;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.007;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.6541;20.9;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.7041;20.9;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.7541;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.8041;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.8542;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.9042;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
13.9542;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.0042;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.0542;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.1042;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.1542;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.2043;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.2543;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.3043;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.3543;18.6;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.4043;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.4543;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.5044;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.5544;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.6044;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.6544;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.7044;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.7544;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.8044;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.8545;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.9045;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
14.9545;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.0045;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.0545;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.1045;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.1545;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.2046;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.2546;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.3046;18.6;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.3546;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.4046;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.4546;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.5047;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.5547;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.6047;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.6547;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.7047;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.7547;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.8047;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.8548;18.5;43.2;36.1;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.9048;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
15.9548;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.0048;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.0548;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.1048;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.1548;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.2049;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.2549;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.3049;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.3549;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.4049;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.4549;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.5050;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.5550;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.6050;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.6550;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.7050;18.6;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.7550;18.5;43.2;36.0;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.8050;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.8551;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.9051;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
16.9551;20.9;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.0051;20.9;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.0551;20.9;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.1051;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.1551;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.2052;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.2552;18.5;43.2;35.9;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.3052;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.3552;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.4052;18.5;43.2;35.6;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.4552;18.5;43.2;35.6;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.5053;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.5553;18.5;43.2;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.6053;18.5;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.6553;18.6;43.2;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.7053;18.5;43.1;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.7553;18.5;43.1;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.8053;18.5;43.1;35.6;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.8554;18.5;43.1;35.6;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.9054;18.5;43.1;35.6;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
17.9554;18.5;43.1;35.6;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
18.0054;18.5;43.1;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
18.0554;18.5;43.1;35.7;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
18.1054;18.5;43.1;35.8;1.03;0.469;0.060;-0.0;0.000;49.050;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
18.1554;18.5;43.1;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
18.2055;18.5;43.1;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
18.2555;18.5;43.1;35.8;1.03;0.469;0.060;-0.0;0.000;49.028;-0.001;27011706.829;NaN;NaN;-0.0;2.462;NaN;
