pm.lu_iD@A;pm.lu_iQ@A;pm.flux_H;pm.lu_wS_rpm@rpm;pm.flux_lpf_E;pm.watt_lpf_wP@W;pm.const_lpf_U@V;ap.temp_PCB@C;
0.083;-6.378;8;413.90;1.75E-4;-121.6;48.815;35.7;
-0.078;-6.344;8;414.74;1.62E-4;-125.9;48.835;35.7;
-0.102;-5.747;8;416.28;1.72E-4;-119.8;48.727;35.7;
0.094;-8.909;7;396.19;3.37E-4;-167.9;49.445;35.7;
0.107;-6.551;7;406.42;2.70E-4;-126.8;48.899;35.7;
0.033;-6.433;7;418.31;2.56E-4;-127.9;48.930;35.7;
0.286;-7.375;7;411.14;2.81E-4;-151.5;49.259;35.7;
0.015;-6.613;8;432.30;2.27E-4;-139.2;49.079;35.7;
0.281;-9.150;7;405.37;3.40E-4;-173.5;49.509;35.7;
0.090;-9.396;7;399.74;2.82E-4;-173.5;49.602;35.7;
0.011;-8.839;7;397.73;2.75E-4;-160.6;49.461;35.7;
0.261;-8.798;7;394.66;2.59E-4;-155.2;49.336;35.7;
0.120;-6.925;7;390.06;2.48E-4;-133.1;49.042;35.7;
-0.008;-5.938;6;392.38;2.21E-4;-121.6;48.854;35.7;
-0.087;-11.725;7;385.76;3.21E-4;-193.8;49.876;35.7;
0.151;-11.594;8;384.75;3.71E-4;-188.0;49.788;35.7;
0.149;-11.187;8;383.65;2.80E-4;-182.0;49.717;35.8;
-0.304;-13.098;8;365.55;3.73E-4;-190.9;49.860;35.8;
0.432;-9.601;7;366.75;3.36E-4;-153.0;49.288;35.7;
-0.191;-17.123;9;339.67;4.16E-4;-201.3;50.052;35.7;
0.107;-14.698;8;350.22;2.93E-4;-191.9;49.841;36.0;
0.060;-13.827;8;330.75;2.59E-4;-177.5;49.726;36.0;
0.026;-13.154;8;329.80;2.91E-4;-165.9;49.540;35.8;
0.184;-7.581;7;330.63;2.38E-4;-115.1;48.832;35.8;
0.039;-6.748;8;343.00;2.21E-4;-107.1;48.703;35.7;
0.284;-3.924;7;343.04;2.03E-4;-68.5;48.100;35.7;
0.033;-2.129;8;349.39;9.61E-5;-40.0;47.698;35.8;
0.011;0.888;7;350.83;6.03E-5;18.7;46.732;35.8;
0.112;1.785;6;352.45;7.14E-5;36.2;46.489;35.7;
0.063;1.331;6;349.41;8.02E-5;24.5;46.610;35.7;
0.151;0.437;5;347.91;5.89E-5;7.6;46.881;35.7;
-0.098;0.055;0;331.47;8.04E-5;-2.5;47.045;35.7;
0.090;-2.854;8;329.93;1.44E-4;-49.3;47.811;35.8;
0.307;-2.907;8;319.95;9.42E-5;-51.1;47.824;35.8;
0.111;-2.977;7;315.12;7.64E-5;-49.5;47.785;35.7;
-0.104;-2.320;7;323.55;9.96E-5;-35.0;47.609;35.7;
-0.063;-1.913;9;320.20;1.21E-4;-29.2;47.477;35.8;
-0.111;-3.625;7;310.56;1.70E-4;-55.0;47.888;35.8;
0.095;-1.019;7;304.53;8.93E-5;-15.9;47.274;35.8;
0.253;-2.684;9;304.80;7.41E-5;-41.8;47.646;35.8;
-0.058;-5.514;8;292.99;1.53E-4;-78.8;48.235;35.8;
-0.104;-2.775;7;288.63;1.62E-4;-44.3;47.763;35.8;
-0.067;-3.792;7;286.86;1.02E-4;-54.4;47.826;35.7;
-0.311;-0.126;7;273.03;9.54E-5;-1.5;47.131;35.7;
-0.236;6.012;4;285.63;1.07E-4;107.6;45.321;35.8;
-0.206;4.583;5;283.37;7.09E-5;80.7;45.731;35.8;
0.325;5.575;4;285.34;1.14E-4;100.8;45.381;35.8;
0.028;5.414;5;281.45;9.65E-5;95.4;45.406;35.8;
0.050;3.748;6;282.34;5.75E-5;60.7;46.030;35.8;
0.103;10.659;4;281.11;1.20E-4;208.5;43.625;35.8;
0.213;11.682;3;296.66;2.04E-4;242.0;42.938;35.8;
0.164;13.004;3;295.23;2.00E-4;273.5;42.312;35.8;
-0.086;18.551;2;292.19;2.53E-4;427.8;39.295;35.8;
-0.011;17.503;2;314.40;3.26E-4;416.6;39.270;35.8;
-0.084;15.512;2;315.07;2.98E-4;354.7;40.554;35.8;
-0.139;15.487;2;303.21;2.60E-4;347.4;40.724;35.8;
-0.021;15.086;2;307.96;2.17E-4;341.1;40.828;35.8;
-0.074;14.656;2;312.71;3.03E-4;326.1;41.122;35.8;
0.107;14.574;3;295.30;2.73E-4;320.4;41.206;35.8;
-0.092;14.091;3;291.90;2.19E-4;303.6;41.575;35.8;
0.269;9.425;3;292.11;1.34E-4;186.2;43.655;35.8;
0.093;8.699;4;279.11;1.34E-4;163.9;44.155;35.8;
0.013;10.940;3;281.33;2.08E-4;214.4;43.272;35.9;
0.037;14.813;3;279.24;1.61E-4;313.0;41.471;35.9;
0.131;18.086;2;287.31;3.40E-4;413.0;39.389;35.9;
-2.506;20.737;0;304.99;3.69E-3;486.7;37.367;35.9;
2.207;20.947;1;278.08;1.00E-3;473.5;37.905;35.8;
-0.104;20.204;1;303.98;1.48E-3;485.6;37.574;35.8;
0.107;19.933;1;306.44;1.77E-3;484.5;37.449;35.8;
0.321;19.910;1;312.65;2.03E-3;498.4;37.112;35.8;
0.215;19.976;1;332.77;1.36E-3;515.5;36.828;35.9;
-0.177;19.828;0;358.60;1.16E-3;534.0;36.024;35.9;
-0.124;20.118;0;356.73;7.15E-4;543.4;35.989;35.9;
0.349;19.886;0;359.68;1.03E-3;533.7;35.927;35.9;
-1.784;19.694;0;375.29;1.37E-3;547.1;35.602;35.9;
0.464;19.922;0;361.96;6.66E-4;550.1;35.574;35.9;
-4.935;19.830;0;406.17;8.45E-4;583.2;34.871;35.9;
-5.242;19.623;0;399.81;1.20E-3;577.9;34.800;35.9;
-5.599;19.222;0;407.07;9.32E-4;571.5;34.791;36.0;
-5.424;19.560;0;399.19;7.85E-4;572.0;34.793;36.0;
-3.367;19.861;0;399.57;9.13E-4;574.1;34.823;35.9;
-2.034;19.996;0;383.51;8.18E-4;569.4;34.958;35.9;
-4.479;19.584;0;395.00;1.02E-3;570.2;34.840;35.8;
-4.030;19.148;0;402.16;8.77E-4;572.3;34.797;35.8;
-4.067;19.821;0;397.43;9.76E-4;573.8;34.824;35.9;
-4.832;19.569;0;400.87;1.08E-3;572.8;34.753;35.9;
-4.897;18.977;0;413.52;1.08E-3;569.6;34.799;36.0;
-4.947;19.218;0;408.75;9.61E-4;571.6;34.783;36.0;
-4.650;19.675;0;398.64;8.88E-4;566.5;34.802;36.0;
-4.625;20.421;0;373.17;9.24E-4;577.2;34.790;36.0;
-2.417;13.395;0;408.29;2.38E-3;343.3;39.799;35.9;
-0.122;7.546;3;397.91;1.35E-4;188.8;43.124;35.9;
-0.049;1.998;5;389.61;7.77E-5;44.2;45.650;36.0;
-0.002;-6.773;8;376.87;1.84E-4;-119.9;48.278;36.0;
-0.105;3.962;6;370.21;5.71E-5;86.5;45.180;36.0;
0.136;4.254;5;375.89;6.69E-5;95.2;45.039;36.0;
0.162;14.342;2;383.38;7.14E-4;386.2;39.850;36.0;
-5.564;19.415;0;415.76;1.10E-3;587.8;34.799;36.0;
-5.852;18.859;0;424.25;1.22E-3;569.2;34.834;36.1;
-0.047;13.615;0;433.26;8.93E-4;390.5;38.956;36.1;
0.070;12.212;3;412.01;2.04E-4;336.0;40.544;36.0;
-0.001;6.794;3;413.30;1.23E-4;171.9;43.384;36.0;
0.111;3.079;5;391.74;7.26E-5;70.1;45.277;36.1;
-0.052;2.850;5;390.80;7.23E-5;63.8;45.470;36.1;
0.015;5.165;6;371.21;6.28E-5;119.2;44.649;36.1;
0.462;10.008;3;393.61;1.18E-4;258.7;42.120;36.1;
-0.184;5.803;4;393.71;7.49E-5;137.9;44.221;36.1;
0.119;1.055;7;379.15;6.16E-5;17.7;46.213;36.1;
0.022;0.730;8;374.76;7.24E-5;14.7;46.320;36.2;
0.073;0.011;9;369.46;9.17E-5;-5.4;46.659;36.2;
-0.078;1.424;7;379.66;5.81E-5;30.1;46.137;36.2;
-0.160;-2.006;7;371.07;8.87E-5;-37.9;47.187;36.2;
-0.055;1.548;7;375.26;5.63E-5;32.6;46.091;36.2;
0.119;2.808;7;387.89;7.89E-5;64.1;45.608;36.2;
-0.033;2.917;6;382.54;8.13E-5;69.0;45.518;36.2;
-0.021;2.640;5;379.79;7.85E-5;58.6;45.681;36.2;
-0.138;0.615;7;378.52;6.27E-5;14.9;46.337;36.2;
-0.036;-2.709;9;364.23;9.55E-5;-51.1;47.407;36.2;
-0.057;-3.291;7;355.09;1.13E-4;-57.7;47.494;36.2;
-0.083;-3.679;8;354.71;1.59E-4;-61.1;47.621;36.2;
