time@s;pm.lu_iD@A;pm.lu_iQ@A;pm.lu_wS_rpm@rpm;pm.lu_mq_load@Nm;pm.watt_consumption_wA@A;pm.const_fb_U@V;ap.temp_PCB@C;pm.vsi_AQ;pm.vsi_BQ;pm.vsi_CQ;
74.449996;-2.206;-0.369;277.99;-0.011;0.0;46.442;46.5;142;0;96;
74.499998;-2.237;0.431;190.34;0.040;0.0;46.442;46.7;132;91;0;
74.550004;-2.464;0.656;233.32;0.004;0.0;46.442;46.7;0;139;83;
74.600000;-2.581;0.080;326.18;-0.051;0.0;46.463;46.6;89;0;148;
74.650001;-2.268;0.036;278.98;-0.014;0.0;46.463;46.6;134;0;0;
74.699997;-3.089;-0.271;122.72;0.073;0.0;46.442;46.6;63;153;0;
74.749999;-2.136;-0.426;262.50;-0.019;0.0;46.485;46.6;0;90;139;
74.800004;-2.620;-0.289;324.53;-0.053;0.0;46.463;46.5;120;0;139;
74.849996;-2.208;0.367;265.01;-0.009;0.0;46.463;46.5;122;0;0;
74.900002;-2.268;0.186;157.26;0.050;0.0;46.442;46.4;87;133;0;
74.949998;-2.810;-0.178;267.42;-0.027;0.0;46.463;46.4;0;132;123;
75.000000;-3.371;-0.645;291.14;-0.038;0.0;46.485;46.4;91;0;165;
75.050001;-2.310;-0.719;231.14;0.004;0.0;46.442;46.4;142;0;74;
75.099997;-2.333;-0.686;253.84;-0.009;0.0;46.506;46.5;142;74;0;
75.150003;-1.423;0.122;212.97;0.012;0.0;46.527;46.5;0;105;0;
75.199995;-3.297;0.899;175.08;0.024;0.0;46.442;46.4;0;122;130;
75.250000;-1.943;0.087;225.53;-0.008;0.0;46.463;46.4;0;0;112;
75.300002;-2.215;-0.039;333.53;-0.067;0.0;46.506;46.3;120;0;117;
75.349998;-3.311;-0.498;237.07;-0.002;0.0;46.463;46.3;148;0;0;
75.399999;-2.717;0.189;227.36;0.000;0.0;46.442;46.4;136;58;0;
75.449995;-2.499;-0.445;205.71;0.010;0.0;46.506;46.4;0;132;0;
75.500001;-2.559;-0.271;98.27;0.062;0.0;46.421;46.1;0;118;51;
75.550003;-1.682;-0.779;227.09;-0.016;0.0;46.463;46.1;0;89;114;
75.599999;-1.806;0.111;236.83;-0.022;0.0;46.506;46.4;0;0;95;
75.650000;-3.052;0.249;217.21;-0.009;0.0;46.421;46.4;0;0;127;
75.699996;-2.764;-1.388;319.96;-0.073;-0.0;46.442;46.1;126;0;129;
75.749998;-2.147;-0.063;242.20;-0.010;0.0;46.463;46.1;114;0;96;
75.800004;-2.349;-0.420;287.81;-0.039;0.0;46.442;46.1;139;0;0;
75.850000;-2.424;-0.063;195.27;0.017;0.0;46.485;46.1;117;54;0;
75.900001;-2.817;0.244;168.73;0.035;0.0;46.506;46.1;128;83;0;
75.949997;-2.732;-0.689;183.51;0.017;0.0;46.485;46.1;0;135;0;
75.999999;-3.492;0.426;49.40;0.090;0.0;46.463;46.1;50;134;0;
76.050004;-2.462;0.107;132.25;0.034;0.0;46.463;46.1;0;100;0;
76.099996;-2.879;0.547;90.63;0.051;0.0;46.463;46.2;0;104;0;
76.150002;-2.673;-0.478;147.60;0.016;0.0;46.421;46.2;0;107;0;
76.199998;-3.471;0.912;38.20;0.086;0.0;46.506;46.1;74;138;0;
76.250000;-2.348;-0.032;148.33;0.017;0.0;46.506;46.1;55;119;0;
76.300001;-3.319;0.058;133.76;0.027;0.0;46.485;46.0;134;50;0;
76.349997;-2.358;-0.618;194.28;-0.014;0.0;46.570;46.0;117;63;0;
76.400003;-2.548;0.223;278.31;-0.061;-0.0;46.463;46.1;129;0;67;
76.449995;-2.552;-0.338;244.57;-0.040;0.0;46.421;46.1;113;0;102;
76.500000;-2.662;-0.168;269.27;-0.062;0.0;46.549;46.0;93;0;117;
76.550002;-2.936;-0.462;162.54;0.004;0.0;46.506;46.0;0;0;119;
76.599998;-2.920;-0.276;200.60;-0.017;0.0;46.421;45.9;0;0;116;
76.649999;-2.225;0.310;169.98;0.000;0.0;46.506;45.9;0;94;90;
76.699995;-3.390;-0.013;116.78;0.028;0.0;46.399;45.9;0;115;92;
76.750001;-4.089;0.229;120.44;0.027;0.0;46.485;45.9;0;138;0;
76.800003;-3.092;-0.040;105.56;0.039;0.0;46.442;45.9;117;93;0;
76.849999;-2.972;0.418;182.24;-0.013;0.0;46.506;45.9;112;0;0;
76.900000;-2.512;0.044;293.52;-0.070;0.0;46.506;45.9;119;0;74;
76.949996;-3.485;0.277;180.63;-0.014;0.0;46.549;45.9;90;0;126;
76.999998;-3.624;-0.342;223.74;-0.038;0.0;46.527;45.9;60;0;135;
77.050004;-1.753;-0.594;169.91;-0.003;0.0;46.463;45.9;0;46;99;
77.100000;-2.734;-0.206;116.49;0.023;0.0;46.485;45.8;0;79;103;
77.150001;-1.996;0.193;134.95;0.016;0.0;46.506;45.8;0;80;0;
77.199997;-3.388;-0.179;108.04;0.036;0.0;46.485;45.8;118;95;0;
77.249999;-3.455;-0.008;144.37;0.008;0.0;46.463;45.8;111;0;0;
77.300004;-2.914;-0.540;300.97;-0.076;0.0;46.463;45.8;132;0;80;
77.349996;-2.967;-0.422;170.74;-0.012;0.0;46.485;45.8;53;0;115;
77.400002;-4.077;0.040;216.88;-0.033;0.0;46.421;45.8;0;0;122;
77.449998;-3.065;0.303;168.30;-0.005;0.0;46.527;45.8;0;105;87;
77.500000;-2.922;-0.857;-19.50;0.100;0.0;46.485;45.5;49;97;0;
77.550001;-3.091;0.422;172.94;-0.003;0.0;46.485;45.5;93;100;0;
77.599997;-3.298;-0.462;219.70;-0.028;0.0;46.485;45.6;120;0;0;
77.650003;-3.113;0.715;178.53;-0.010;0.0;46.485;45.6;88;0;101;
77.699995;-3.214;-0.223;203.31;-0.033;0.0;46.421;45.7;47;0;113;
77.750000;-2.972;0.881;192.94;-0.026;0.0;46.506;45.7;0;97;84;
77.800002;-3.010;0.454;42.09;0.061;0.0;46.463;45.5;61;100;0;
77.849998;-2.662;0.671;165.74;-0.006;0.0;46.506;45.5;93;64;0;
77.899999;-3.363;0.053;256.75;-0.055;0.0;46.549;45.5;125;0;69;
77.949995;-3.157;0.060;162.43;-0.010;0.0;46.506;45.5;50;0;107;
78.000001;-3.431;1.358;156.89;-0.004;0.0;46.527;45.5;0;52;107;
78.050003;-3.134;-0.062;99.24;0.023;0.0;46.506;45.5;0;95;0;
78.099999;-2.869;0.320;165.23;-0.008;0.0;46.591;45.4;91;0;0;
78.150000;-3.126;0.024;154.34;0.002;0.0;46.485;45.4;105;0;71;
78.199996;-2.753;-0.402;224.95;-0.052;0.0;46.506;45.5;61;0;100;
78.249998;-2.930;0.229;154.84;-0.011;0.0;46.506;45.5;0;90;79;
78.300004;-2.605;-0.540;62.89;0.056;0.0;46.506;45.4;63;95;0;
78.350000;-2.998;-0.547;127.12;0.010;0.0;46.485;45.4;89;0;0;
78.400001;-3.457;-0.352;244.67;-0.070;-0.0;46.527;45.4;99;0;106;
78.449997;-3.280;0.771;174.75;-0.022;0.0;46.485;45.4;0;88;87;
78.499999;-2.338;-0.194;71.95;0.042;0.0;46.549;45.4;48;84;0;
78.550004;-2.782;-0.782;128.22;0.009;0.0;46.527;45.4;87;0;0;
78.599996;-2.286;-1.011;230.92;-0.066;0.0;46.506;45.4;70;0;83;
78.650002;-3.751;1.485;118.81;-0.000;0.0;46.527;45.4;0;99;0;
78.699998;-2.652;-0.037;124.73;0.011;0.0;46.485;45.3;88;0;0;
78.750000;-2.505;-0.203;172.53;-0.013;0.0;46.549;45.3;83;0;63;
78.800001;-3.875;0.537;150.54;-0.014;0.0;46.506;45.3;0;0;95;
78.849997;-2.770;-0.516;136.77;0.000;0.0;46.485;45.3;0;91;0;
78.900003;-2.582;-0.515;205.53;-0.032;0.0;46.506;45.2;94;0;0;
78.949995;-3.109;0.585;122.63;0.000;0.0;46.570;45.2;0;0;77;
79.000000;-3.221;0.419;63.81;0.030;0.0;46.570;45.2;0;80;46;
79.050002;-3.218;-0.039;113.63;0.007;0.0;46.527;45.2;87;46;0;
79.099998;-2.585;-0.645;231.09;-0.069;0.0;46.591;45.2;93;0;78;
79.149999;-2.805;-0.006;117.19;0.004;0.0;46.527;45.2;0;79;67;
79.199995;-3.339;-0.526;93.04;0.029;0.0;46.527;45.2;97;54;0;
79.250001;-3.406;0.681;164.10;-0.015;0.0;46.485;45.2;76;0;87;
79.300003;-2.538;0.820;136.06;-0.008;0.0;46.549;45.2;0;0;66;
79.349999;-2.367;0.353;155.86;-0.012;0.0;46.506;45.2;56;67;0;
79.400000;-3.218;0.028;271.31;-0.080;0.0;46.527;45.1;99;0;73;
79.449996;-2.846;0.357;141.76;-0.008;0.0;46.527;45.1;0;64;75;
79.499998;-2.907;0.455;63.70;0.046;0.0;46.570;45.3;78;50;0;
79.550004;-2.304;-0.050;149.02;-0.006;0.0;46.527;45.3;70;0;50;
79.600000;-3.284;0.775;125.70;-0.005;0.0;46.527;44.9;0;0;78;
79.650001;-3.357;0.068;126.14;0.001;0.0;46.549;44.9;83;69;0;
79.699997;-2.891;-0.378;246.47;-0.077;0.0;46.613;45.1;88;0;77;
79.749999;-2.950;-0.029;126.42;-0.008;0.0;46.527;45.1;0;77;58;
79.800004;-3.669;-0.507;143.21;-0.004;0.0;46.506;45.0;100;0;0;
79.849996;-2.130;0.290;143.14;-0.018;0.0;46.549;45.0;45;0;54;
79.900002;-2.896;0.534;55.72;0.023;0.0;46.549;44.9;0;58;0;
79.949998;-3.316;0.035;113.10;0.005;0.0;46.485;44.9;67;0;0;
80.000000;-3.558;-1.198;204.56;-0.058;0.0;46.549;45.0;76;0;93;
80.050001;-2.431;-0.013;97.09;0.017;0.0;46.549;45.0;0;58;0;
80.100002;-3.193;0.971;250.69;-0.064;0.0;46.506;45.0;81;0;60;
80.150003;-3.638;-0.229;112.86;0.007;0.0;46.485;45.0;0;55;95;
80.199995;-3.015;0.080;64.37;0.041;0.0;46.527;44.9;72;0;0;
80.249996;-3.738;0.404;163.76;-0.023;0.0;46.549;44.9;69;0;84;
80.300006;-3.795;0.203;51.65;0.029;0.0;46.527;45.0;0;68;62;
80.349998;-2.321;-0.414;106.69;0.005;0.0;46.549;45.0;45;0;0;
80.399999;-2.897;0.531;153.71;-0.028;0.0;46.549;44.9;0;0;55;
80.450000;-3.683;-0.869;95.78;0.019;0.0;46.549;44.9;45;92;0;
80.500001;-2.949;0.939;282.59;-0.083;0.0;46.527;44.9;64;0;57;
80.550003;-4.008;0.977;111.15;0.001;0.0;46.570;44.9;0;87;49;
80.599994;-3.338;-0.537;158.28;-0.017;0.0;46.506;44.7;81;0;0;
80.650005;-3.310;-0.172;126.06;-0.016;0.0;46.549;44.7;48;0;72;
80.699996;-3.685;-0.116;-47.19;0.077;0.0;46.613;44.7;57;69;0;
80.749998;-2.685;-0.760;120.79;0.000;0.0;46.570;44.7;68;0;0;
80.799999;-2.648;0.262;61.96;0.016;0.0;46.527;44.7;0;0;46;
80.850000;-2.949;-0.941;126.26;-0.011;0.0;46.549;44.7;66;0;0;
80.900001;-2.611;0.846;140.89;-0.024;0.0;46.549;44.7;0;0;42;
80.949993;-3.213;0.290;118.97;-0.011;0.0;46.527;44.7;63;0;0;
81.000003;-3.313;-0.576;156.37;-0.041;0.0;46.527;44.7;45;0;72;
81.050004;-3.097;0.069;107.57;0.005;0.0;46.549;44.7;54;56;0;
81.099996;-3.550;-0.672;215.68;-0.073;0.0;46.549;44.8;81;0;72;
81.149997;-3.940;0.000;63.24;0.023;0.0;46.463;44.8;0;76;0;
81.199998;-3.500;-0.324;244.01;-0.069;0.0;46.591;44.6;81;0;52;
81.250000;-2.780;0.364;111.58;-0.001;0.0;46.570;44.6;0;44;43;
81.300001;-3.740;-0.648;141.47;-0.018;0.0;46.506;44.5;81;0;0;
81.350002;-3.601;-0.452;90.12;0.001;0.0;46.527;44.5;0;0;56;
81.400003;-3.811;-0.216;-68.38;0.103;0.0;46.527;44.5;0;72;0;
81.449995;-2.914;0.068;137.99;-0.020;0.0;46.591;44.5;47;0;47;
81.499996;-3.046;0.473;-59.01;0.081;0.0;46.527;44.7;55;0;0;
81.550006;-3.330;0.213;142.65;-0.024;0.0;46.549;44.7;50;0;55;
81.599998;-3.522;-0.348;-53.99;0.083;0.0;46.570;44.2;45;65;0;
81.649999;-3.098;-0.078;63.30;0.001;0.0;46.613;44.2;0;0;0;
81.700000;-2.446;-0.457;85.53;0.002;0.0;46.549;44.5;48;0;0;
81.750001;-3.148;0.696;84.82;-0.009;0.0;46.506;44.5;0;46;0;
81.800003;-3.787;-1.049;231.67;-0.080;0.0;46.570;44.5;75;0;57;
81.849994;-3.476;-0.538;-17.82;0.045;0.0;46.549;44.5;0;59;0;
81.900005;-3.075;-0.870;152.75;-0.064;0.0;46.527;44.3;42;0;46;
81.949996;-3.373;-0.053;108.51;-0.017;0.0;46.527;44.3;55;0;0;
81.999998;-3.145;0.700;70.05;-0.002;0.0;46.549;44.3;0;0;0;
82.049999;-3.294;0.336;80.39;0.006;0.0;46.527;44.3;49;0;0;
82.100000;-3.629;0.471;-59.60;0.082;0.0;46.549;44.4;52;60;0;
82.150001;-2.661;0.351;16.06;0.019;0.0;46.506;44.4;0;0;0;
82.199993;-4.070;0.021;229.23;-0.077;0.0;46.527;44.3;79;0;57;
82.250003;-3.740;-0.506;78.91;0.001;0.0;46.549;44.3;0;67;0;
82.300004;-3.197;0.415;123.91;-0.036;0.0;46.549;44.3;0;0;0;
82.349996;-3.513;0.013;55.00;0.017;0.0;46.527;44.3;50;0;0;
82.399997;-2.776;0.486;-73.03;0.062;0.0;46.591;44.3;47;0;0;
82.449998;-3.452;0.430;40.79;-0.000;0.0;46.570;44.3;0;0;44;
82.500000;-3.774;-1.225;174.76;-0.066;0.0;46.549;44.2;77;0;0;
82.550001;-4.189;0.473;19.24;0.011;0.0;46.613;44.2;0;61;0;
82.600002;-2.359;-0.056;132.37;-0.058;0.0;46.591;44.3;0;0;0;
82.650003;-3.555;0.404;56.20;0.009;0.0;46.591;44.3;47;0;0;
82.699995;-3.911;0.912;-98.48;0.084;0.0;46.570;44.1;57;56;0;
82.749996;-2.789;-0.056;40.44;0.001;0.0;46.613;44.1;0;0;0;
82.800006;-3.058;0.066;190.72;-0.075;0.0;46.591;44.2;54;0;0;
82.849998;-2.741;1.382;72.02;-0.010;0.0;46.527;44.2;0;0;0;
82.899999;-3.686;0.111;-116.60;0.072;0.0;46.591;44.1;51;0;0;
82.950000;-3.057;1.010;41.01;-0.002;0.0;46.613;44.1;0;44;0;
83.000001;-3.143;0.636;176.03;-0.080;0.0;46.527;44.1;0;0;0;
83.050003;-3.595;-0.367;56.00;-0.004;0.0;46.549;44.1;43;0;0;
83.099994;-3.512;0.841;-105.20;0.095;0.0;46.613;44.1;0;43;0;
83.150005;-4.242;0.622;17.16;-0.017;0.0;46.549;44.1;0;48;0;
83.199996;-3.552;-0.837;1.43;0.013;0.0;46.549;43.9;0;0;0;
83.249998;-3.334;-0.622;5.24;0.005;0.0;46.549;43.9;0;0;0;
83.299999;-3.674;0.318;-121.37;0.068;0.0;46.613;44.0;0;0;0;
83.350000;-2.142;-0.505;-21.72;0.003;0.0;46.527;44.0;0;0;0;
83.400001;-4.402;0.986;-173.15;0.059;0.0;46.634;44.0;84;52;0;
83.449993;-3.011;0.488;-60.11;0.012;0.0;46.613;44.0;0;0;0;
83.500003;-4.036;0.159;152.87;-0.080;0.0;46.549;44.1;56;0;43;
83.550004;-3.128;-0.416;76.96;-0.010;0.0;46.613;44.1;0;0;0;
83.599996;-3.542;-0.960;142.07;-0.071;0.0;46.591;44.0;57;0;0;
83.649997;-3.203;-0.407;70.11;-0.004;0.0;46.549;44.0;0;0;0;
83.699998;-3.506;0.622;-139.70;0.070;0.0;46.634;43.9;55;0;0;
83.750000;-3.891;-0.601;-26.53;-0.013;0.0;46.655;43.9;0;0;0;
83.800001;-3.516;0.003;-175.27;0.063;0.0;46.613;44.0;51;0;0;
83.850002;-3.902;0.236;-17.99;0.003;0.0;46.570;44.0;0;0;0;
83.900003;-3.878;-1.010;108.88;-0.083;0.0;46.591;43.9;44;0;0;
83.949995;-3.429;-0.504;31.67;-0.006;0.0;46.613;43.9;0;0;0;
83.999996;-3.965;-1.356;123.02;-0.062;0.0;46.613;43.9;54;0;0;
84.050006;-2.648;0.265;42.53;0.007;0.0;46.549;43.9;0;0;0;
84.099998;-3.233;-0.187;-139.19;0.058;0.0;46.527;43.8;0;0;0;
84.149999;-4.235;0.728;-40.43;-0.009;0.0;46.655;43.8;54;0;0;
84.200000;-2.587;0.829;-86.49;0.050;0.0;46.613;43.9;0;0;0;
84.250001;-3.591;-0.734;-32.59;-0.001;0.0;46.613;43.9;0;0;0;
84.300003;-3.265;-0.974;108.26;-0.064;0.0;46.634;43.9;0;0;0;
84.349994;-3.611;-0.391;-6.01;0.014;0.0;46.591;43.9;0;0;0;
84.400005;-3.393;1.120;-98.00;0.084;0.0;46.634;43.9;0;0;0;
84.449996;-3.281;-0.172;-42.86;0.012;0.0;46.570;43.9;0;0;0;
84.499998;-3.163;1.742;-130.23;0.076;0.0;46.634;43.8;44;0;0;
84.549999;-3.945;-0.289;-37.10;0.016;0.0;46.506;43.8;0;0;0;
84.600000;-3.487;-1.627;125.01;-0.084;0.0;46.634;43.7;0;0;0;
84.650001;-4.029;0.206;-15.19;0.012;0.0;46.549;43.7;0;0;0;
84.699993;-3.592;-0.670;-36.59;0.043;0.0;46.591;43.8;0;0;0;
84.750003;-3.217;0.323;40.98;-0.004;0.0;46.613;43.8;0;0;0;
84.800004;-0.030;-0.503;15.19;0.003;0.0;46.549;43.5;0;0;0;
84.849996;-0.030;-0.503;15.19;0.003;0.0;46.570;43.5;0;0;0;
84.899997;-0.030;-0.503;15.19;0.003;0.0;46.570;43.7;0;0;0;
84.949998;-0.030;-0.503;15.19;0.003;0.0;46.591;43.7;0;0;0;
85.000000;-0.030;-0.503;15.19;0.003;0.0;46.591;43.6;0;0;0;
85.050001;-0.030;-0.503;15.19;0.003;0.0;46.591;43.6;0;0;0;
85.100002;-0.030;-0.503;15.19;0.003;0.0;46.591;43.6;0;0;0;
85.150003;-0.030;-0.503;15.19;0.003;0.0;46.570;43.6;0;0;0;
85.199995;-0.030;-0.503;15.19;0.003;0.0;46.591;43.6;0;0;0;
85.249996;-0.030;-0.503;15.19;0.003;0.0;46.570;43.6;0;0;0;
85.300006;-0.030;-0.503;15.19;0.003;0.0;46.634;43.7;0;0;0;
85.349998;-0.030;-0.503;15.19;0.003;0.0;46.613;43.7;0;0;0;
85.399999;-0.030;-0.503;15.19;0.003;0.0;46.570;43.6;0;0;0;
85.450000;-0.030;-0.503;15.19;0.003;0.0;46.613;43.6;0;0;0;
85.500001;-0.030;-0.503;15.19;0.003;0.0;46.549;43.4;0;0;0;
85.550003;-0.030;-0.503;15.19;0.003;0.0;46.591;43.4;0;0;0;
85.599994;-0.030;-0.503;15.19;0.003;0.0;46.613;43.6;0;0;0;
85.650005;-0.030;-0.503;15.19;0.003;0.0;46.570;43.6;0;0;0;
85.699996;-0.030;-0.503;15.19;0.003;0.0;46.591;43.5;0;0;0;
85.749998;-0.030;-0.503;15.19;0.003;0.0;46.549;43.5;0;0;0;
85.799999;-0.030;-0.503;15.19;0.003;0.0;46.613;43.4;0;0;0;
85.850000;-0.030;-0.503;15.19;0.003;0.0;46.591;43.4;0;0;0;
85.900001;-0.030;-0.503;15.19;0.003;0.0;46.570;43.4;0;0;0;
85.949993;-0.030;-0.503;15.19;0.003;0.0;46.591;43.4;0;0;0;
86.000003;-0.030;-0.503;15.19;0.003;0.0;46.570;43.5;0;0;0;
86.050004;-0.030;-0.503;15.19;0.003;0.0;46.570;43.5;0;0;0;
86.099996;-0.030;-0.503;15.19;0.003;0.0;46.549;43.4;0;0;0;
86.149997;-0.030;-0.503;15.19;0.003;0.0;46.591;43.4;0;0;0;
86.199998;-0.030;-0.503;15.19;0.003;0.0;46.613;43.2;0;0;0;
86.250000;-0.030;-0.503;15.19;0.003;0.0;46.634;43.2;0;0;0;
86.300001;-0.030;-0.503;15.19;0.003;0.0;46.506;43.2;0;0;0;
86.350002;-0.030;-0.503;15.19;0.003;0.0;46.570;43.2;0;0;0;
86.400003;-0.030;-0.503;15.19;0.003;0.0;46.591;43.2;0;0;0;
86.449995;-0.030;-0.503;15.19;0.003;0.0;46.591;43.2;0;0;0;
86.499996;-0.030;-0.503;15.19;0.003;0.0;46.591;43.2;0;0;0;
86.550006;-0.030;-0.503;15.19;0.003;0.0;46.570;43.2;0;0;0;
86.599998;-0.030;-0.503;15.19;0.003;0.0;46.613;43.2;0;0;0;
86.649999;-0.030;-0.503;15.19;0.003;0.0;46.570;43.2;0;0;0;
